Geneid	Length
258089	1002
258612	960
257958	1209
257929	993
257905	999
258611	933
258850	930
257904	1008
257906	1011
258613	1077
53320	3047
546983	2565
637896	2562
621430	2556
50490	3503
22173	3307
108071	8524
13032	2472
72433	1577
72759	3693
14366	3685
101521	2373
76453	3226
109264	4370
70884	2691
67669	1045
13626	2060
319711	2441
78329	538
233489	4174
100862054	1416
75338	2142
83671	6897
70054	2353
233490	4941
66271	766
68472	858
100862134	1557
23859	8022
66365	1596
73845	2782
74737	5804
666737	669
75985	1927
74041	3450
72461	2964
100502918	634
58238	1844
100040298	677
791297	3399
23966	10633
735284	109
670727	1096
791381	1935
244141	3756
14389	6008
244144	3982
622320	2973
381903	2002
68197	681
21835	1038
233529	2557
101861	3244
66273	893
233532	11129
12729	3395
791341	2364
66333	1322
18479	3061
233537	3050
17921	7606
12337	4411
18378	2089
330599	3189
272411	2367
66190	4058
244152	2800
14918	3536
434215	3817
233544	826
233545	4026
72981	3463
100503364	4608
22411	2788
78610	3438
67800	2251
233549	1772
17760	6115
12406	2444
100861604	530
233552	3583
72184	1954
27050	1879
449631	145
449630	148
109689	7112
723840	95
100503386	3037
101488	4988
259066	951
258353	967
442845	917
50877	3341
66624	2815
446101	2631
108937	7157
69121	1520
67967	3002
67164	1229
57442	1718
70974	8626
14777	1018
320452	2361
72590	2361
277939	7812
22229	2448
22228	4133
69387	1143
68185	834
402747	2294
52443	1053
19346	3320
27276	2381
319604	6599
320100	2817
207212	10250
100526508	104
233571	1917
18442	3000
207278	4411
73683	2164
56018	1198
69710	6354
207728	4641
387157	68
100503552	950
11871	1257
11872	870
20480	4492
11859	1609
16332	5096
14276	1081
14275	1407
75430	799
791260	1354
66508	1186
69358	1096
101706	7153
16068	1402
75212	1488
22064	4221
11875	1714
11870	1417
504186	2513
269966	4052
233575	1184
56212	1264
20866	3609
20133	3997
257947	1130
257926	1181
258837	951
667284	1277
259083	940
259105	951
20821	2775
259108	1038
258750	1079
259106	954
233578	981
258322	954
259107	948
258749	1023
101700	2389
258358	1057
259097	2923
18332	957
259116	957
170639	3496
259117	945
259096	945
258356	951
258168	951
259095	942
259092	945
259114	939
259089	969
259093	957
258357	1041
259118	957
258248	939
259113	939
259119	942
259055	960
258752	960
259056	960
259091	957
259115	954
259054	954
258139	945
404317	939
258378	984
258246	936
667882	5563
384701	1638
100041187	939
258135	948
257975	960
258726	948
259048	945
258311	990
259073	939
13532	1697
258156	1011
259098	960
546989	984
258751	951
259086	960
259085	948
258722	972
545985	972
259104	5137
259084	942
259103	954
258838	957
259049	957
259080	1124
258808	942
259087	954
259126	1075
258189	927
436002	951
259159	951
258818	1122
259102	1545
18370	1357
18369	948
18368	1242
15129	626
100503605	639
100503686	588
436003	559
15132	610
15135	619
18367	936
100503724	526
18366	1662
18365	1106
258961	1489
259123	954
258351	939
259122	966
259124	966
259088	951
258819	945
259075	939
258326	945
259081	945
259125	945
258247	948
259058	939
70980	1911
244178	2369
244179	2298
244180	2253
258746	951
259057	939
94088	3827
94094	2583
667823	2593
76681	1525
622070	832
434218	1535
319236	3736
244183	2771
434219	1716
20128	3771
209387	3758
625321	1890
258809	1069
259050	1061
57250	1046
258377	1026
258817	927
259078	990
258309	960
259051	2912
259052	969
258743	960
257914	1035
625530	1581
233637	1053
100503865	911
381944	1407
13531	2649
258810	951
259100	957
259062	981
259061	957
259045	954
384703	939
257910	942
258755	939
258147	942
259099	954
258355	939
258753	942
259046	948
404318	948
259047	960
244187	939
258160	951
259072	954
668035	1060
259161	966
258745	963
56860	1062
259063	969
258352	990
74349	10986
100503879	1002
233649	2480
244189	1146
12426	2483
109042	1026
20597	2412
100861751	807
11785	3176
15458	1480
55992	2955
76932	3277
14356	998
101867	3177
16202	1879
24075	757
12751	3494
233651	10651
27397	6712
77700	8259
626055	1547
100042856	9037
100417829	4348
668108	3418
74558	9040
100417831	4357
668128	2133
209380	3091
668139	7916
434223	7765
258445	952
258444	948
258591	1201
258592	1052
258595	936
258180	951
258593	951
66786	3063
258590	1348
258589	960
257902	948
259034	951
258350	951
194433	924
258173	924
258594	1156
233670	951
259037	1359
18317	1250
259036	975
259035	954
18314	948
384732	948
258776	1131
258597	945
76858	3282
76572	1472
60510	3816
244198	1969
19024	4733
76679	1191
320635	2772
244199	1924
257919	921
258418	945
258417	945
626674	1038
258770	933
258771	933
258488	933
258926	933
258928	933
258729	945
257891	984
56861	1029
258927	939
100043059	357
258728	972
258730	948
258492	966
258041	954
258489	945
258042	945
258727	945
258491	945
258731	933
258490	945
258307	945
258732	945
258361	993
258733	945
258304	993
258734	945
259143	972
258163	957
258215	945
258738	951
258769	933
258369	966
258308	945
258719	981
258718	930
258721	933
258720	945
258136	945
258303	1002
277935	945
244202	4483
66085	1507
22141	5941
320360	6485
109594	1071
117229	2394
74293	2008
330627	9649
26451	1112
100302499	120
76954	4526
57373	973
57355	1942
56787	706
56786	1685
78593	3913
56788	3563
19347	4956
233724	3619
69781	616
233726	3117
100379145	184
767812	3387
20841	3013
22390	3419
20947	4035
319934	7163
11535	1381
100861673	1732
11717	4084
67150	952
114332	2607
17540	6041
100504184	380
22083	4300
13690	7760
75479	629
233733	2575
74996	5600
50781	3357
320878	7370
100504195	2397
57342	4450
69625	1565
21676	9962
78748	3497
75239	1427
11865	2908
68815	2563
19226	717
67420	3972
233744	6166
66922	2275
70349	3315
26440	1255
71045	1650
18576	5286
244209	1627
12310	1489
116903	962
233752	2321
627967	866
101786	2065
20679	8486
69350	620
56372	1400
233765	4312
68052	582
100302592	87
100861687	1251
18704	8042
53322	1736
233781	3070
267019	5136
54208	2135
233789	15553
67745	883
110058	1617
319622	6865
12850	871
209760	4493
74424	4307
56209	1529
101565	5009
71517	3577
66356	5613
434232	2026
64297	4525
209776	1038
67133	1978
22242	2472
71830	2139
272428	2491
233799	6738
100503901	516
117147	2041
233801	2153
233802	2656
434233	1449
100503918	1635
20216	2859
71151	3569
434234	2350
233805	5825
73919	1276
381917	12313
233806	1411
22787	2200
72074	2030
12971	1256
67928	5384
320631	5335
233810	5084
78552	851
637957	168
67003	1882
67983	1615
100504389	2109
233812	4842
233813	4575
436008	1269
13631	6325
26939	4234
12585	2525
74466	1883
668548	705
59052	1823
80719	2133
246190	3649
195646	2270
75793	594
76179	10198
20278	2965
20277	2409
233824	2884
100861771	1119
74105	4891
67417	1846
28018	4831
70316	800
233826	3747
59288	1532
18817	2203
26918	2973
70261	1171
18751	8830
54376	1525
73951	1402
19647	7770
233833	8479
100504584	930
233836	2341
70497	3584
30949	1369
11833	1487
210162	4584
628779	2877
791408	4169
73076	664
71208	1745
75861	2153
77035	2445
67711	1066
16190	5094
60504	2607
233863	6869
233865	6191
269994	3924
74204	4453
104175	4092
16797	1235
73658	2782
18020	3388
12478	2436
70314	2539
11937	3440
20399	3422
100861803	1215
233870	1777
233871	3718
56347	2882
12752	2627
171504	3600
246779	705
56312	626
100504712	469
75565	1166
20887	1370
75764	3692
66162	337
12721	1597
26417	1772
68616	1068
66090	1053
21389	1715
56420	1332
11674	1824
100503974	1012
68952	3162
78118	475
13446	2538
233875	1091
233876	2511
381921	6884
68742	944
233877	1654
233879	518
233878	3799
381922	995
52858	1878
78388	2810
67278	1412
100861830	1164
69017	2490
17188	2374
110033	2064
69036	636
101602	1918
100502618	831
67375	1197
20737	3912
70233	3284
68449	3614
17907	755
54204	1453
100043580	713
233887	2642
244216	1230
66422	634
20768	2181
100502641	415
16408	5225
233890	2247
269997	2684
78921	3878
101604	2163
233893	2508
69234	1016
71131	3621
654803	2659
233895	2278
14123	2650
629159	2432
100043597	12236
100217442	107
68961	1626
233899	2536
233900	4154
68232	543
320683	6116
12055	965
791073	76
13019	1345
244218	900
233902	3410
269999	1996
233904	5934
101502	1823
56216	1574
20909	1372
244219	3451
233905	6310
330657	2531
27973	748
12041	2857
67773	1503
76560	1860
77613	3061
100861900	568
233908	1845
319527	3176
66824	2135
434246	2472
16409	4682
16411	4025
100502816	1244
381924	3965
70973	473
12862	659
100043133	3581
233912	3834
21804	3026
246787	2259
233913	2588
100526559	67
67865	875
21843	4292
29810	2595
101490	4740
210711	4171
207352	4578
381925	1088
207425	4550
100043150	674
14183	5346
11907	4908
67872	1435
57752	9537
114660	2015
330660	3434
100628579	87
434249	1763
101476	3321
56213	2039
12945	6243
233918	1161
69495	697
71395	2928
16433	2256
100502889	477
69318	676
68223	371
68277	2214
214580	1130
67143	4390
66885	3348
15373	1372
15372	1669
12237	2055
233919	2799
55987	3506
77590	4265
100502937	1308
100043682	2628
18242	2155
20231	1903
76429	1607
77938	5199
72096	1078
109359	2895
76683	541
360216	2127
13017	4777
74970	1030
73808	915
214764	5338
214766	1858
22276	1811
66165	1244
101437	2962
100043695	456
66930	1974
11489	7675
100503026	4489
71007	2671
330662	6815
627214	4637
74314	884
100043254	860
78807	3210
270004	2591
212070	3315
19267	5411
100316818	121
67765	1494
17345	10075
319551	1318
77383	2279
100038399	3959
330664	1385
621677	3314
17314	819
13593	5023
100038555	2876
77252	1125
30926	1651
70571	2569
69546	1524
52432	2054
12176	1756
74004	5554
26757	2643
57740	2279
76612	2711
101631	2640
212111	2826
14912	1907
212124	1667
52389	4758
76484	7303
22286	1160
100503791	2333
387198	72
381933	1161
11501	3034
74237	3085
69752	1100
17703	2287
68566	1627
22264	622
69064	650
93747	1491
212503	1737
212508	1595
212518	3156
258954	939
258511	954
258055	957
244233	3454
244234	3967
622335	393
258958	930
257939	918
18361	936
258512	924
258955	915
259028	930
258056	963
258956	939
258513	3853
258201	933
18345	1190
18362	936
258962	1162
258963	960
18344	936
258964	939
13106	1740
74075	1462
407812	3909
76974	675
78520	1077
338417	437
69287	924
54399	1552
101489	2967
64384	1575
23997	1563
12869	363
212965	1626
101613	3823
212974	2975
73835	709
80876	627
68713	840
66141	648
213002	541
330671	3105
56460	3045
24058	1990
71345	3012
27388	2172
107702	2015
15461	2272
70552	2628
72000	2047
66985	1525
387206	110
101471	5374
54123	1859
72040	2629
20287	507
13491	1336
54006	2733
71448	2197
98845	3065
320871	2935
21351	1276
213350	1497
100862193	870
57754	1657
68267	2852
57913	2900
67186	441
100217419	134
66853	2717
213573	1687
12476	2012
66491	1671
64540	1569
68038	4223
11772	4639
100036523	2620
353328	8022
100862174	3542
17831	2923
17833	8505
74180	14963
54473	3705
75770	4351
100526509	63
101513	1456
18218	4819
100039728	660
668763	966
100043617	1096
71623	1474
100039757	963
77215	1652
114666	1177
100043627	600
100038419	2352
50774	693
50775	1002
320802	3230
13033	1954
55925	1505
21953	667
16985	1925
677289	2245
21957	1121
19935	582
330677	2106
14955	2615
735280	84
16002	4236
723874	73
111975	4778
16334	565
624121	805
21823	1757
17173	1612
27027	1827
97423	1901
12520	1518
56844	1394
56843	4383
16535	3029
63830	83437
71153	1526
12577	1942
18400	1629
22113	737
17955	2283
27267	3222
244237	2977
79202	2275
79201	3283
79196	4085
381974	1821
244238	3761
78914	2631
13360	2816
100526562	85
210274	7029
13043	3223
233977	5259
100038412	1053
14082	2871
101772	4604
791284	1338
14174	1194
14175	3030
14170	1809
100568459	154
72284	1959
12443	3796
100040049	935
233979	2909
211577	2006
211578	3117
100039479	903
100039499	903
16337	9355
319493	2967
102098	5300
69129	1126
76406	1613
140482	1999
94178	2003
50767	4497
546049	1621
69697	4296
67439	2654
100503890	1193
18545	625
20911	2703
57264	1287
69189	1132
100503924	354
66682	2034
14128	2358
75863	1235
170786	1484
170780	1771
170779	863
69165	2020
170776	1550
69142	1109
70192	1085
78899	2823
213027	1542
100503956	2751
73072	4616
72267	3878
26400	3546
100044509	1075
102209	1514
330695	1226
21856	1782
15568	6030
20300	1274
67260	3668
233987	2361
100862276	446
20419	2132
622568	228
669393	417
20494	1629
320406	2159
13642	4319
66719	2101
234023	1712
71249	1146
270028	3142
319583	4081
68904	5181
24099	1699
244281	6296
320014	3085
71624	1331
665306	2847
384783	4015
619321	954
12826	6615
12827	6426
19332	722
100504175	2272
102132	2121
69225	1421
71941	1850
26356	2813
102334	4463
76413	1266
665271	2531
624710	1533
54126	7435
75528	775
619290	1839
434280	5067
434279	1472
20664	4037
78634	761
259279	3649
100038554	3655
50770	7443
100504249	518
100862362	531
17207	5512
14068	1859
14058	2693
66901	2398
234069	2408
99375	3628
16783	2255
66790	1310
100316713	68
78335	781
234072	1365
102323	3034
234076	4533
21781	1700
11945	1327
24013	7431
272465	1224
14456	2593
66501	1408
19414	4118
403185	781
69957	2231
67031	1402
231201	2861
101994	4013
66423	802
66822	2008
72148	2463
234086	1579
244310	4510
26889	6432
100862377	1227
234094	5474
74901	6973
434285	1760
17930	4953
94109	14278
100526464	82
244329	4620
11601	2475
52123	3829
319581	3176
360217	249
353320	352
360212	192
360214	252
77674	997
360211	246
546038	1740
78128	435
244332	330
56519	458
654452	168
116746	323
574081	174
81007	195
27358	322
654456	204
244334	287
246080	306
626415	2590
100861725	8474
547150	4659
100040599	2514
381598	4009
100861745	1503
100861634	4188
100861653	1948
100861668	2514
654455	192
654453	426
100041654	314
574083	857
503556	486
66298	419
497114	418
100041688	403
13236	279
634825	454
100038927	390
382059	419
13226	419
100041759	282
100041787	282
13237	410
13239	421
100041811	282
13218	507
100294660	172
100505096	498
100862126	376
665927	463
68009	427
100041890	427
100041895	404
626682	285
665956	351
626708	387
23855	411
100041952	376
727720	282
382000	500
503491	419
13214	916
387334	373
13215	305
246085	298
246079	323
246081	339
246082	331
246084	267
246083	224
97476	1887
67929	1054
11979	4711
